ticket_id,workspace_id,ticket_type,status,created_at,resolution_days
3997,586,Bug,Open,2025-06-14 15:02:41,13
3998,587,Technical Issue,Closed,2025-04-22 17:55:54,10
3999,587,Feature Request,Resolved,2025-02-06 01:52:08,8
4000,587,Billing,Closed,2025-03-01 13:49:49,1
4001,587,Feature Request,Closed,2025-03-06 13:55:39,10
4002,587,Bug,Closed,2025-01-23 15:55:38,7
4003,587,Billing,Closed,2025-04-09 02:51:38,4
4004,588,Technical Issue,Open,2025-01-29 13:24:27,4
4005,588,Billing,Open,2025-05-12 05:31:01,2
4006,588,Technical Issue,Resolved,2025-02-25 04:37:35,7
4007,588,Feature Request,Open,2025-04-23 20:21:56,7
4008,589,Bug,Resolved,2025-06-11 11:50:10,9
4009,589,Technical Issue,Resolved,2025-04-30 18:33:07,4
4010,589,Technical Issue,Resolved,2025-01-19 09:16:58,3
4011,589,Bug,Closed,2025-03-14 02:47:07,1
4012,589,Feature Request,Open,2025-02-02 10:11:35,2
4013,589,Bug,Resolved,2025-04-05 12:23:08,3
4014,589,Billing,Open,2025-01-27 06:19:22,4
4015,589,Feature Request,Closed,2025-04-02 06:19:35,7
4016,589,Billing,Closed,2025-06-16 02:14:32,6
4017,589,Technical Issue,Open,2025-06-23 11:22:49,11
4018,590,Feature Request,Closed,2025-04-30 20:51:51,4
4019,590,Technical Issue,Resolved,2025-03-17 04:33:12,12
4020,590,Bug,Closed,2025-01-23 14:00:38,3
4021,590,Feature Request,Open,2025-05-09 11:48:33,10
4022,590,Billing,Resolved,2025-02-07 07:19:38,11
4023,590,Feature Request,Resolved,2025-06-16 14:00:39,6
4024,590,Feature Request,Resolved,2025-06-11 13:03:53,3
4025,590,Bug,Closed,2025-06-15 17:45:34,1
4026,590,Technical Issue,Open,2025-06-29 14:38:33,4
4027,590,Feature Request,Open,2025-03-26 14:15:15,1
4028,590,Feature Request,Resolved,2025-01-03 01:53:57,2
4029,590,Technical Issue,Open,2025-04-30 00:31:38,3
4030,590,Technical Issue,Open,2025-05-20 04:49:52,8
4031,590,Bug,Closed,2025-01-19 00:19:17,10
4032,591,Billing,Resolved,2025-03-16 05:42:42,4
4033,591,Feature Request,Resolved,2025-03-15 21:39:22,10
4034,591,Technical Issue,Resolved,2025-06-14 11:53:41,8
4035,591,Technical Issue,Open,2025-02-08 19:39:51,10
4036,591,Bug,Resolved,2025-05-08 21:03:54,10
4037,591,Feature Request,Open,2025-05-17 02:07:35,6
4038,591,Feature Request,Resolved,2025-06-22 01:34:45,3
4039,591,Bug,Resolved,2025-04-22 21:45:48,11
4040,591,Bug,Resolved,2025-06-03 00:30:36,9
4041,591,Billing,Open,2025-01-11 19:00:05,10
4042,591,Feature Request,Closed,2025-01-21 23:20:16,8
4043,592,Feature Request,Resolved,2025-02-24 16:33:34,9
4044,592,Feature Request,Open,2025-03-06 20:43:25,9
4045,592,Technical Issue,Open,2025-04-20 20:46:06,3
4046,592,Billing,Open,2025-05-30 14:20:35,7
4047,593,Billing,Closed,2025-02-10 21:01:38,12
4048,593,Billing,Resolved,2025-01-15 23:19:16,2
4049,593,Billing,Open,2025-06-11 19:37:10,10
4050,593,Technical Issue,Closed,2025-05-23 00:02:40,2
4051,593,Technical Issue,Closed,2025-02-05 00:43:51,7
4052,593,Billing,Resolved,2025-02-26 21:48:18,1
4053,593,Billing,Open,2025-06-04 10:52:56,7
4054,593,Billing,Open,2025-05-18 01:54:09,10
4055,594,Bug,Closed,2025-03-29 04:00:08,5
4056,594,Feature Request,Closed,2025-02-26 14:54:54,4
4057,594,Technical Issue,Closed,2025-06-15 14:43:23,2
4058,594,Bug,Closed,2025-01-12 22:59:11,1
4059,594,Bug,Resolved,2025-04-08 17:43:02,4
4060,595,Feature Request,Closed,2025-01-26 22:16:54,11
4061,595,Technical Issue,Closed,2025-02-20 11:14:35,3
4062,595,Billing,Resolved,2025-05-24 02:34:03,6
4063,595,Feature Request,Open,2025-06-26 10:50:09,6
4064,595,Bug,Closed,2025-04-11 06:42:25,10
4065,595,Billing,Closed,2025-06-12 01:58:44,3
4066,595,Billing,Open,2025-03-18 18:50:46,12
4067,595,Feature Request,Closed,2025-02-25 18:41:53,12
4068,595,Billing,Open,2025-04-22 18:08:30,12
4069,595,Feature Request,Closed,2025-01-22 19:58:46,7
4070,595,Feature Request,Closed,2025-03-16 22:23:32,11
4071,596,Bug,Closed,2025-04-04 12:54:37,6
4072,596,Feature Request,Closed,2025-02-13 13:47:09,11
4073,596,Technical Issue,Closed,2025-02-06 21:25:45,12
4074,596,Feature Request,Closed,2025-01-01 10:20:17,8
4075,596,Technical Issue,Closed,2025-05-20 05:14:35,13
4076,596,Technical Issue,Closed,2025-01-22 01:30:15,5
4077,596,Technical Issue,Open,2025-03-02 10:13:15,1
4078,596,Technical Issue,Open,2025-05-29 14:43:51,8
4079,596,Technical Issue,Resolved,2025-06-07 03:30:52,9
4080,596,Billing,Open,2025-06-05 09:14:12,1
4081,596,Billing,Resolved,2025-04-26 00:57:26,8
4082,596,Bug,Open,2025-04-22 05:30:53,10
4083,596,Bug,Closed,2025-03-29 16:34:28,12
4084,596,Billing,Closed,2025-02-08 14:08:06,2
4085,596,Technical Issue,Resolved,2025-05-27 12:26:12,4
4086,596,Billing,Resolved,2025-04-10 16:42:03,13
4087,596,Bug,Open,2025-06-26 06:26:24,2
4088,597,Billing,Open,2025-04-06 15:50:36,13
4089,597,Bug,Closed,2025-06-03 23:18:29,11
4090,597,Technical Issue,Resolved,2025-01-28 06:32:02,3
4091,597,Technical Issue,Open,2025-05-19 06:10:12,2
4092,597,Billing,Resolved,2025-06-04 04:57:02,13
4093,597,Bug,Closed,2025-06-16 00:18:18,12
4094,598,Billing,Closed,2025-04-22 02:16:38,13
4095,598,Bug,Closed,2025-04-02 11:46:33,13
4096,598,Billing,Resolved,2025-05-02 12:00:54,8
4097,598,Feature Request,Resolved,2025-02-14 22:24:53,2
4098,598,Feature Request,Open,2025-05-16 01:54:19,9
4099,599,Technical Issue,Resolved,2025-01-19 14:14:42,4
4100,599,Bug,Closed,2025-05-03 12:57:59,6
4101,599,Billing,Closed,2025-05-13 19:52:19,5
4102,599,Billing,Closed,2025-04-08 22:20:53,1
4103,600,Technical Issue,Resolved,2025-06-26 19:49:24,8
4104,600,Feature Request,Resolved,2025-06-08 14:42:45,1
4105,600,Bug,Closed,2025-02-18 07:47:18,10
4106,600,Feature Request,Open,2025-03-27 23:49:33,13
4107,600,Billing,Open,2025-04-26 16:35:48,4
4108,600,Feature Request,Open,2025-05-28 07:56:58,9
4109,600,Bug,Resolved,2025-04-21 08:45:26,4
4110,600,Feature Request,Open,2025-01-25 22:18:58,10
4111,601,Billing,Open,2025-03-06 15:36:45,9
4112,601,Technical Issue,Open,2025-05-26 17:59:53,1
4113,601,Billing,Closed,2025-03-21 13:20:49,7
4114,601,Billing,Resolved,2025-05-08 00:24:19,4
4115,602,Feature Request,Resolved,2025-03-01 04:45:24,2
4116,602,Billing,Open,2025-04-09 19:04:09,2
4117,602,Feature Request,Closed,2025-04-23 18:48:25,5
4118,602,Technical Issue,Resolved,2025-01-26 23:02:41,1
4119,602,Billing,Open,2025-05-02 15:06:10,6
4120,603,Bug,Resolved,2025-03-09 01:05:47,2
4121,603,Feature Request,Closed,2025-04-29 14:00:18,10
4122,603,Feature Request,Open,2025-05-05 17:27:36,9
4123,603,Feature Request,Resolved,2025-04-07 04:53:48,7
4124,603,Billing,Open,2025-02-10 08:32:09,1
4125,603,Technical Issue,Open,2025-04-06 02:09:09,8
4126,603,Technical Issue,Open,2025-03-17 05:05:49,3
4127,603,Feature Request,Open,2025-05-03 23:31:35,4
4128,603,Technical Issue,Closed,2025-01-03 01:08:39,12
4129,603,Bug,Open,2025-05-17 10:11:08,5
4130,603,Bug,Open,2025-02-14 23:26:05,1
4131,603,Billing,Closed,2025-06-15 06:09:52,6
4132,603,Feature Request,Open,2025-03-03 07:06:35,10
4133,603,Technical Issue,Resolved,2025-04-05 14:15:55,6
4134,603,Bug,Closed,2025-03-27 05:44:07,2
4135,604,Technical Issue,Open,2025-06-09 00:26:30,1
4136,604,Feature Request,Resolved,2025-01-21 12:45:08,5
4137,604,Technical Issue,Open,2025-03-09 07:14:20,13
4138,604,Billing,Open,2025-01-31 00:59:08,10
4139,604,Technical Issue,Resolved,2025-05-17 07:44:23,10
4140,604,Billing,Resolved,2025-06-20 05:48:21,2
4141,604,Billing,Closed,2025-02-19 18:01:03,12
4142,605,Bug,Open,2025-05-29 19:52:37,6
4143,605,Billing,Resolved,2025-01-15 13:41:58,9
4144,605,Bug,Resolved,2025-04-15 21:19:05,1
4145,605,Technical Issue,Closed,2025-05-06 15:00:03,8
4146,605,Bug,Open,2025-01-10 17:57:59,10
4147,605,Feature Request,Closed,2025-04-11 02:02:04,13
4148,605,Feature Request,Closed,2025-06-21 20:58:50,13
4149,605,Feature Request,Closed,2025-04-02 03:24:10,5
4150,605,Technical Issue,Closed,2025-05-31 15:13:37,13
4151,605,Billing,Closed,2025-01-22 18:52:58,6
4152,605,Bug,Closed,2025-04-21 19:20:59,6
4153,606,Billing,Open,2025-05-23 11:40:08,4
4154,606,Bug,Resolved,2025-02-18 17:45:02,2
4155,606,Technical Issue,Closed,2025-03-20 04:40:42,1
4156,606,Billing,Closed,2025-04-17 10:40:26,3
4157,606,Billing,Resolved,2025-06-12 23:39:13,3
4158,606,Bug,Open,2025-01-15 03:17:00,5
4159,606,Feature Request,Resolved,2025-01-03 20:03:19,1
4160,606,Technical Issue,Closed,2025-04-23 00:17:56,7
4161,607,Billing,Closed,2025-02-18 16:38:33,3
4162,607,Feature Request,Open,2025-06-24 18:13:41,4
4163,607,Technical Issue,Closed,2025-05-07 19:38:50,6
4164,607,Bug,Open,2025-06-16 08:36:47,11
4165,608,Feature Request,Closed,2025-01-28 06:13:19,2
4166,608,Billing,Resolved,2025-06-13 19:52:50,11
4167,608,Bug,Open,2025-02-18 00:58:12,4
4168,608,Billing,Closed,2025-05-06 01:55:42,9
4169,608,Billing,Closed,2025-04-03 05:21:51,3
4170,608,Bug,Closed,2025-06-18 07:51:30,6
4171,609,Billing,Open,2025-06-17 22:55:28,7
4172,609,Billing,Open,2025-05-28 13:35:29,4
4173,609,Bug,Resolved,2025-06-05 08:39:54,6
4174,609,Bug,Resolved,2025-06-01 13:35:58,5
4175,609,Technical Issue,Resolved,2025-03-26 19:03:15,2
4176,609,Bug,Closed,2025-02-12 23:48:44,10
4177,609,Feature Request,Open,2025-01-13 04:25:53,2
4178,609,Technical Issue,Open,2025-06-04 19:59:27,9
4179,609,Technical Issue,Closed,2025-01-11 17:14:33,11
4180,609,Bug,Closed,2025-01-31 18:02:04,10
4181,610,Bug,Resolved,2025-03-23 21:36:07,1
4182,610,Bug,Closed,2025-03-27 18:56:41,2
4183,610,Technical Issue,Closed,2025-01-13 15:05:18,8
4184,610,Feature Request,Open,2025-02-19 13:43:37,5
4185,610,Bug,Resolved,2025-02-17 22:41:32,11
4186,610,Technical Issue,Resolved,2025-04-06 14:57:54,7
4187,610,Technical Issue,Open,2025-05-30 17:29:07,6
4188,611,Feature Request,Closed,2025-04-03 15:25:32,2
4189,611,Bug,Open,2025-01-03 18:22:27,6
4190,611,Feature Request,Resolved,2025-04-29 06:00:11,6
4191,611,Bug,Closed,2025-05-03 07:31:08,12
4192,611,Bug,Closed,2025-01-12 07:12:02,12
4193,611,Feature Request,Open,2025-03-21 03:38:12,7
4194,612,Billing,Open,2025-05-26 04:00:27,8
4195,612,Billing,Open,2025-04-29 13:42:14,3
4196,613,Technical Issue,Closed,2025-04-15 08:46:59,11
4197,613,Billing,Closed,2025-04-26 12:01:51,13
4198,613,Billing,Closed,2025-03-22 02:48:06,10
4199,613,Technical Issue,Resolved,2025-01-19 15:01:28,12
4200,614,Feature Request,Resolved,2025-03-20 13:17:29,13
4201,614,Technical Issue,Open,2025-05-08 05:17:25,6
4202,614,Billing,Open,2025-05-11 13:19:38,11
4203,614,Technical Issue,Resolved,2025-03-13 22:41:27,5
4204,614,Technical Issue,Open,2025-04-18 07:16:48,13
4205,614,Billing,Open,2025-01-19 20:26:49,9
4206,614,Bug,Resolved,2025-04-28 12:17:13,10
4207,614,Billing,Open,2025-06-24 21:11:28,4
4208,614,Technical Issue,Open,2025-04-24 06:29:44,5
4209,615,Bug,Open,2025-06-25 00:53:04,3
4210,615,Billing,Resolved,2025-04-28 02:38:37,8
4211,615,Technical Issue,Resolved,2025-01-28 07:25:50,3
4212,615,Technical Issue,Closed,2025-01-30 14:41:57,7
4213,615,Feature Request,Open,2025-04-20 22:18:20,10
4214,615,Bug,Open,2025-02-21 14:06:53,10
4215,616,Billing,Open,2025-03-08 21:05:25,4
4216,616,Bug,Open,2025-05-28 09:03:56,2
4217,616,Bug,Closed,2025-06-27 23:02:59,13
4218,616,Bug,Resolved,2025-04-17 00:03:51,11
4219,616,Bug,Closed,2025-03-01 07:02:33,4
4220,616,Billing,Resolved,2025-06-22 07:32:02,5
4221,616,Bug,Resolved,2025-03-26 12:10:10,13
4222,616,Billing,Open,2025-06-13 05:10:00,12
4223,616,Feature Request,Resolved,2025-04-29 10:00:26,5
4224,616,Feature Request,Open,2025-01-04 15:52:35,5
4225,616,Bug,Closed,2025-06-09 20:57:52,4
4226,616,Billing,Open,2025-02-01 18:09:17,1
4227,616,Technical Issue,Resolved,2025-06-25 19:18:21,10
4228,616,Technical Issue,Open,2025-02-12 00:02:53,8
4229,616,Bug,Resolved,2025-01-02 09:31:23,3
4230,616,Feature Request,Resolved,2025-04-14 23:45:03,2
4231,616,Billing,Closed,2025-04-29 15:28:16,9
4232,617,Billing,Resolved,2025-02-07 14:43:37,3
4233,617,Feature Request,Open,2025-03-10 23:47:50,11
4234,617,Billing,Resolved,2025-04-25 20:59:50,9
4235,617,Bug,Closed,2025-05-08 03:34:29,3
4236,617,Technical Issue,Resolved,2025-03-09 07:28:07,2
4237,617,Bug,Open,2025-01-12 10:22:31,8
4238,617,Billing,Resolved,2025-02-03 16:08:48,6
4239,617,Billing,Open,2025-02-01 21:19:18,8
4240,618,Billing,Closed,2025-06-01 22:34:08,10
4241,618,Technical Issue,Open,2025-05-06 04:31:06,6
4242,618,Feature Request,Closed,2025-03-21 08:48:07,5
4243,618,Feature Request,Open,2025-06-20 12:48:48,2
4244,618,Billing,Closed,2025-05-03 00:00:19,11
4245,618,Technical Issue,Closed,2025-04-11 04:04:54,9
4246,618,Bug,Closed,2025-04-27 18:26:00,6
4247,619,Bug,Resolved,2025-04-03 00:24:48,4
4248,619,Bug,Resolved,2025-04-29 05:33:18,2
4249,619,Bug,Open,2025-01-22 20:27:58,2
4250,619,Technical Issue,Resolved,2025-06-09 14:00:01,13
4251,619,Feature Request,Resolved,2025-04-12 12:20:04,11
4252,619,Feature Request,Closed,2025-05-27 03:37:53,11
4253,620,Billing,Open,2025-01-04 19:01:11,8
4254,620,Feature Request,Resolved,2025-03-30 19:15:59,11
4255,620,Billing,Closed,2025-04-17 15:55:42,2
4256,620,Technical Issue,Resolved,2025-03-10 22:08:23,11
4257,620,Feature Request,Open,2025-01-13 02:50:15,10
4258,620,Bug,Closed,2025-01-15 17:31:47,5
4259,620,Billing,Closed,2025-06-19 19:17:31,13
4260,620,Technical Issue,Resolved,2025-04-14 12:05:59,12
4261,620,Bug,Open,2025-06-06 07:18:08,2
4262,621,Billing,Resolved,2025-05-30 04:12:54,9
4263,621,Technical Issue,Open,2025-06-13 21:54:35,2
4264,621,Billing,Closed,2025-03-15 18:48:17,1
4265,621,Feature Request,Open,2025-03-22 05:29:34,8
4266,621,Feature Request,Resolved,2025-01-27 15:41:55,10
4267,621,Billing,Closed,2025-02-18 00:26:45,9
4268,621,Feature Request,Closed,2025-04-27 15:37:32,1
4269,621,Technical Issue,Resolved,2025-03-31 00:29:32,7
4270,622,Bug,Open,2025-04-25 12:09:30,1
4271,622,Technical Issue,Closed,2025-01-22 07:15:56,11
4272,622,Technical Issue,Open,2025-03-10 21:07:23,13
4273,622,Bug,Resolved,2025-06-15 15:19:02,4
4274,622,Bug,Closed,2025-03-09 04:41:51,12
4275,622,Bug,Open,2025-05-28 01:56:41,10
4276,622,Technical Issue,Resolved,2025-03-29 13:19:48,11
4277,622,Bug,Open,2025-05-09 23:28:54,5
4278,622,Technical Issue,Open,2025-02-03 03:20:39,2
4279,622,Feature Request,Open,2025-02-17 22:40:54,2
4280,622,Technical Issue,Closed,2025-01-19 18:47:52,7
4281,622,Feature Request,Open,2025-01-01 07:30:32,7
4282,622,Bug,Closed,2025-05-08 01:28:36,6
4283,623,Billing,Resolved,2025-06-07 21:32:39,1
4284,623,Technical Issue,Resolved,2025-01-06 05:48:26,10
4285,623,Technical Issue,Closed,2025-04-17 16:42:26,12
4286,623,Technical Issue,Resolved,2025-02-26 08:12:40,9
4287,623,Billing,Open,2025-04-07 18:48:43,2
4288,623,Billing,Open,2025-01-25 06:34:10,1
4289,623,Bug,Open,2025-03-19 18:11:23,7
4290,623,Technical Issue,Open,2025-05-07 07:18:13,6
4291,623,Technical Issue,Closed,2025-05-19 17:32:15,12
4292,623,Technical Issue,Open,2025-02-23 14:24:57,3
4293,624,Billing,Resolved,2025-02-19 20:58:30,1
4294,624,Bug,Resolved,2025-06-13 11:57:43,5
4295,624,Billing,Closed,2025-03-01 05:29:04,6
4296,625,Billing,Open,2025-05-31 15:33:16,5
4297,625,Billing,Open,2025-06-18 00:23:18,2
4298,625,Bug,Resolved,2025-05-15 13:09:43,11
4299,625,Technical Issue,Open,2025-02-17 15:37:59,4
4300,625,Bug,Closed,2025-05-07 03:33:10,11
4301,625,Billing,Closed,2025-04-09 09:07:26,11
4302,626,Bug,Resolved,2025-02-14 16:29:07,13
4303,626,Bug,Closed,2025-02-24 12:51:19,8
4304,626,Feature Request,Resolved,2025-06-04 05:04:02,5
4305,626,Technical Issue,Closed,2025-04-08 21:55:26,5
4306,626,Billing,Resolved,2025-05-26 23:24:12,6
4307,626,Technical Issue,Closed,2025-06-04 12:32:13,1
4308,627,Billing,Resolved,2025-01-18 02:05:02,8
4309,627,Feature Request,Resolved,2025-04-13 02:32:30,8
4310,627,Feature Request,Closed,2025-04-16 14:06:14,7
4311,627,Billing,Closed,2025-02-26 08:57:26,5
4312,627,Billing,Closed,2025-01-12 22:20:14,2
4313,627,Bug,Resolved,2025-03-30 23:47:28,10
4314,627,Technical Issue,Closed,2025-02-24 23:47:25,10
4315,628,Billing,Open,2025-02-28 21:34:43,8
4316,628,Technical Issue,Open,2025-03-03 11:08:07,4
4317,628,Bug,Closed,2025-05-27 05:41:01,1
4318,628,Billing,Closed,2025-02-03 01:25:42,8
4319,628,Billing,Open,2025-02-09 01:39:08,8
4320,628,Billing,Resolved,2025-04-28 01:09:58,3
4321,628,Bug,Closed,2025-05-23 08:14:33,3
4322,629,Feature Request,Resolved,2025-04-30 20:13:05,12
4323,629,Technical Issue,Closed,2025-04-18 15:51:17,11
4324,629,Technical Issue,Resolved,2025-06-19 17:54:13,13
4325,629,Feature Request,Open,2025-01-23 10:26:45,12
4326,629,Feature Request,Open,2025-06-26 02:13:26,9
4327,629,Billing,Open,2025-02-22 20:56:16,7
4328,629,Technical Issue,Open,2025-06-22 09:40:17,10
4329,630,Technical Issue,Resolved,2025-01-07 04:08:29,4
4330,630,Bug,Resolved,2025-03-22 15:21:59,2
4331,631,Bug,Closed,2025-02-02 00:33:37,2
4332,631,Technical Issue,Open,2025-06-14 01:33:12,6
4333,631,Technical Issue,Resolved,2025-01-02 05:51:17,3
4334,632,Feature Request,Open,2025-04-09 04:49:12,5
4335,632,Billing,Closed,2025-02-15 06:18:08,7
4336,632,Bug,Resolved,2025-03-21 14:32:41,9
4337,632,Feature Request,Open,2025-03-02 18:16:23,4
4338,632,Bug,Resolved,2025-03-18 21:44:20,9
4339,632,Feature Request,Open,2025-02-09 13:31:29,1
4340,632,Technical Issue,Resolved,2025-04-23 04:49:10,12
4341,632,Technical Issue,Open,2025-03-30 19:01:28,6
4342,633,Bug,Resolved,2025-05-04 15:20:48,4
4343,633,Feature Request,Closed,2025-03-12 15:06:30,2
4344,633,Bug,Open,2025-04-02 05:47:01,13
4345,633,Technical Issue,Resolved,2025-06-03 10:30:49,2
4346,633,Billing,Closed,2025-06-11 14:42:36,2
4347,634,Billing,Resolved,2025-06-20 22:22:59,7
4348,634,Feature Request,Resolved,2025-04-11 12:20:42,9
4349,634,Billing,Closed,2025-05-21 18:00:32,11
4350,634,Billing,Closed,2025-04-20 08:15:09,2
4351,634,Billing,Resolved,2025-06-17 03:05:04,8
4352,634,Feature Request,Resolved,2025-03-18 17:57:32,3
4353,635,Technical Issue,Open,2025-02-11 20:55:21,4
4354,635,Feature Request,Closed,2025-05-01 21:10:17,3
4355,635,Billing,Closed,2025-01-06 07:57:32,12
4356,635,Feature Request,Closed,2025-06-14 11:09:05,3
4357,635,Technical Issue,Open,2025-01-29 15:51:54,12
4358,635,Feature Request,Open,2025-02-15 20:54:36,13
4359,635,Bug,Closed,2025-06-04 18:24:44,9
4360,635,Bug,Closed,2025-05-01 11:19:44,4
4361,636,Feature Request,Resolved,2025-04-04 04:37:28,10
4362,636,Billing,Open,2025-03-06 05:22:52,9
4363,636,Bug,Open,2025-01-03 00:02:51,6
4364,636,Technical Issue,Open,2025-06-06 12:09:41,2
4365,636,Billing,Closed,2025-06-22 19:55:52,2
4366,636,Billing,Closed,2025-01-17 02:23:15,3
4367,636,Billing,Open,2025-06-17 07:55:43,1
4368,637,Feature Request,Closed,2025-04-08 16:15:21,2
4369,637,Billing,Closed,2025-03-13 19:42:11,1
4370,637,Bug,Open,2025-06-27 02:50:18,6
4371,637,Technical Issue,Open,2025-06-16 09:50:46,9
4372,637,Bug,Closed,2025-01-09 18:21:51,11
4373,637,Feature Request,Open,2025-03-14 12:32:42,7
4374,637,Technical Issue,Resolved,2025-03-26 16:17:33,5
4375,637,Technical Issue,Open,2025-02-21 14:24:27,12
4376,637,Feature Request,Resolved,2025-04-21 22:02:57,13
4377,637,Billing,Open,2025-05-21 09:20:43,3
4378,637,Technical Issue,Closed,2025-01-01 05:51:45,12
4379,637,Feature Request,Open,2025-04-28 01:51:31,12
4380,637,Feature Request,Resolved,2025-06-19 22:26:31,8
4381,637,Feature Request,Closed,2025-05-01 08:20:47,10
4382,638,Feature Request,Resolved,2025-01-07 04:57:16,2
4383,638,Billing,Open,2025-05-28 21:49:29,7
4384,638,Feature Request,Open,2025-05-26 04:58:04,8
4385,638,Feature Request,Closed,2025-04-26 02:56:28,4
4386,638,Feature Request,Resolved,2025-01-13 20:24:34,6
4387,639,Billing,Resolved,2025-04-07 06:34:42,7
4388,639,Bug,Open,2025-03-30 06:17:35,12
4389,639,Feature Request,Open,2025-06-11 19:33:23,11
4390,639,Billing,Open,2025-04-07 14:27:37,12
4391,640,Bug,Resolved,2025-06-04 22:21:26,2
4392,640,Technical Issue,Resolved,2025-03-31 16:59:46,4
4393,640,Bug,Resolved,2025-05-27 03:54:40,2
4394,640,Feature Request,Open,2025-02-17 01:31:48,2
4395,640,Feature Request,Closed,2025-01-20 13:06:07,2
4396,641,Technical Issue,Open,2025-03-05 02:02:56,7
4397,641,Bug,Resolved,2025-06-28 18:17:42,6
4398,641,Technical Issue,Resolved,2025-02-08 10:41:53,12
4399,642,Billing,Open,2025-05-29 21:26:57,11
4400,642,Billing,Open,2025-04-06 12:49:26,3
4401,642,Billing,Open,2025-01-01 18:16:01,4
4402,642,Technical Issue,Resolved,2025-03-08 16:55:30,13
4403,642,Bug,Closed,2025-02-13 04:57:07,11
4404,642,Bug,Resolved,2025-02-10 07:39:37,10
4405,642,Billing,Closed,2025-03-18 11:47:10,3
4406,642,Billing,Resolved,2025-01-01 05:43:08,13
4407,642,Bug,Open,2025-06-27 03:51:19,6
4408,642,Billing,Open,2025-02-16 05:36:52,1
4409,642,Feature Request,Closed,2025-01-10 21:40:50,8
4410,642,Feature Request,Open,2025-04-04 16:11:53,8
4411,642,Bug,Closed,2025-04-10 09:20:39,9
4412,643,Technical Issue,Resolved,2025-05-17 00:09:47,3
4413,643,Technical Issue,Open,2025-06-13 01:56:40,11
4414,643,Technical Issue,Resolved,2025-04-06 03:09:19,2
4415,643,Billing,Resolved,2025-05-10 04:02:44,5
4416,643,Billing,Closed,2025-04-08 09:36:27,12
4417,643,Technical Issue,Open,2025-06-10 02:34:57,12
4418,643,Technical Issue,Closed,2025-01-02 07:56:38,13
4419,643,Technical Issue,Open,2025-03-27 02:22:35,12
4420,644,Bug,Closed,2025-03-15 16:00:08,10
4421,644,Feature Request,Closed,2025-01-11 22:17:44,4
4422,644,Billing,Open,2025-06-25 05:08:12,6
4423,644,Bug,Closed,2025-04-28 03:07:04,10
4424,644,Feature Request,Closed,2025-01-11 02:11:37,7
4425,645,Billing,Closed,2025-01-15 20:14:37,8
4426,645,Technical Issue,Resolved,2025-01-28 20:26:29,4
4427,645,Feature Request,Closed,2025-06-11 07:06:43,4
4428,645,Bug,Open,2025-05-02 12:04:39,13
4429,645,Technical Issue,Open,2025-01-23 23:57:51,10
4430,645,Billing,Open,2025-06-08 01:26:00,11
4431,645,Billing,Closed,2025-03-26 16:21:27,10
4432,646,Feature Request,Open,2025-05-18 06:46:34,12
